Date,Open,High,Low,Close,Adj Close,Volume,MarketCap,EnterpriseValue,PeRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio,TotalRevenue,OperatingRevenue,CostOfRevenue,GrossProfit,OperatingExpense,SellingGeneralAndAdministration,OperatingIncome,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,DilutedNIAvailtoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeAsReported,TotalExpenses,NetIncomeFromContinuingAndDiscontinuedOperation,NormalizedIncome,EBIT,EBITDA,ReconciledCostOfRevenue,ReconciledDepreciation,NetIncomeFromContinuingOperationNetMinorityInterest,NormalizedEBITDA,TaxRateForCalcs,TaxEffectOfUnusualItems,TotalAssets,CurrentAssets,CashCashEquivalentsAndShortTermInvestments,CashAndCashEquivalents,Receivables,Inventory,TotalNonCurrentAssets,NetPPE,GrossPPE,AccumulatedDepreciation,GoodwillAndOtherIntangibleAssets,OtherIntangibleAssets,OtherNonCurrentAssets,TotalLiabilitiesNetMinorityInterest,CurrentLiabilities,PayablesAndAccruedExpenses,Payables,AccountsPayable,CurrentDebtAndCapitalLeaseObligation,CurrentDebt,TotalNonCurrentLiabilitiesNetMinorityInterest,LongTermDebtAndCapitalLeaseObligation,LongTermDebt,NonCurrentDeferredLiabilities,NonCurrentDeferredTaxesLiabilities,OtherNonCurrentLiabilities,TotalEquityGrossMinorityInterest,StockholdersEquity,RetainedEarnings,TotalCapitalization,CommonStockEquity,NetTangibleAssets,WorkingCapital,InvestedCapital,TangibleBookValue,TotalDebt,ShareIssued,OrdinarySharesNumber,OperatingCashFlow,CashFlowFromContinuingOperatingActivities,NetIncomeFromContinuingOperations,DepreciationAmortizationDepletion,DepreciationAndAmortization,DeferredTax,DeferredIncomeTax,InvestingCashFlow,CashFlowFromContinuingInvestingActivities,NetPPEPurchaseAndSale,PurchaseOfPPE,FinancingCashFlow,CashFlowFromContinuingFinancingActivities,NetIssuancePaymentsOfDebt,NetCommonStockIssuance,CommonStockIssuance,CommonStockPayments,EndCashPosition,ChangesInCash,EffectOfExchangeRateChanges,BeginningCashPosition,CapitalExpenditure,IssuanceOfCapitalStock,RepurchaseOfCapitalStock,FreeCashFlow
9/30/1993,10.5625,11.0625,10.25,10.84375,5.241195,110708000,"54,884,228,750","56,955,228,750",29.754,4.066,12.213,15.694,56.559,"3,629,000,000","3,629,000,000","1,165,000,000","2,464,000,000","1,635,000,000","1,457,000,000","829,000,000","79,000,000","870,000,000","280,000,000","590,000,000","590,000,000","590,000,000","590,000,000","590,000,000",0.115,0.115,"5,130,434,783","5,130,434,783","829,000,000","2,800,000,000","590,000,000","536,425,287.36","829,000,000","1,007,000,000","1,253,000,000","90,000,000","590,000,000","928,000,000",0.322,"25,425,287.36","11,665,000,000","4,452,000,000","1,040,000,000","1,040,000,000","1,197,000,000","1,078,000,000","7,213,000,000","3,711,000,000","5,551,000,000","-1,840,000,000","439,000,000","439,000,000","3,063,000,000","7,171,000,000","4,930,000,000","2,138,000,000","2,138,000,000","2,138,000,000","1,632,000,000","1,632,000,000","2,241,000,000","1,479,000,000","1,479,000,000","70,000,000","70,000,000","692,000,000","4,494,000,000","4,494,000,000","9,223,000,000","5,973,000,000","4,494,000,000","4,055,000,000","-478,000,000","7,605,000,000","4,055,000,000","3,111,000,000","5,196,140,000","5,196,140,000","868,000,000","868,000,000","590,000,000","90,000,000","90,000,000","38,000,000","38,000,000","-116,000,000","-116,000,000","-79,000,000","-184,000,000","-636,000,000","-636,000,000","-306,000,000","-109,000,000","17,000,000","-126,000,000",0,"116,000,000","-9,000,000",0,"-184,000,000","17,000,000","-126,000,000","684,000,000"
6/30/1993,10.75,11.1875,10.46875,10.8125,5.205487,95362800,"55,947,214,000","58,500,214,000",31.159,4.185,13.139,15.004,56.035,"3,899,000,000","3,899,000,000","1,379,000,000","2,520,000,000","1,561,000,000","1,476,000,000","959,000,000","61,000,000","980,000,000","302,000,000","678,000,000","678,000,000","678,000,000","678,000,000","678,000,000",0.13,0.13,"5,215,384,615","5,215,384,615","959,000,000","2,940,000,000","678,000,000","635,797,959.18","959,000,000","1,044,000,000","1,379,000,000","85,000,000","678,000,000","983,000,000",0.308,"18,797,959.18","11,848,000,000","4,876,000,000","933,000,000","933,000,000","1,383,000,000","1,115,000,000","6,972,000,000","3,729,000,000","5,545,000,000","-1,816,000,000","436,000,000","436,000,000","2,807,000,000","7,590,000,000","5,711,000,000","2,219,000,000","2,219,000,000","2,219,000,000","2,323,000,000","2,323,000,000","1,879,000,000","1,163,000,000","1,163,000,000","36,000,000","36,000,000","680,000,000","4,258,000,000","4,258,000,000","8,855,000,000","5,421,000,000","4,258,000,000","3,822,000,000","-835,000,000","7,744,000,000","3,822,000,000","3,486,000,000","5,204,392,000","5,204,392,000","751,000,000","751,000,000","678,000,000","85,000,000","85,000,000","-35,000,000","-35,000,000","-319,000,000","-319,000,000","-182,000,000","-189,000,000","-282,000,000","-282,000,000","163,000,000","-223,000,000","106,000,000","-329,000,000",0,"150,000,000","9,000,000",0,"-189,000,000","106,000,000","-329,000,000","562,000,000"
3/31/1993,10.65625,10.78125,9.375,9.84375,4.719271,209047200,"55,628,608,750","57,969,608,750",32.788,4.27,14.041,18.969,75.777,"3,056,000,000","3,056,000,000","1,005,000,000","2,051,000,000","1,374,000,000","1,286,000,000","677,000,000","25,000,000","656,000,000","202,000,000","454,000,000","454,000,000","454,000,000","454,000,000","454,000,000",0.09,0.09,"5,044,444,444","5,044,444,444","677,000,000","2,379,000,000","454,000,000","436,698,170.73","677,000,000","765,000,000","1,005,000,000","88,000,000","454,000,000","740,000,000",0.308,"7,698,170.73","10,945,000,000","4,135,000,000","774,000,000","774,000,000","1,072,000,000","1,071,000,000","6,810,000,000","3,577,000,000","5,332,000,000","-1,755,000,000","411,000,000","411,000,000","2,822,000,000","6,983,000,000","5,137,000,000","2,030,000,000","2,030,000,000","2,030,000,000","1,987,000,000","1,987,000,000","1,846,000,000","1,128,000,000","1,128,000,000","55,000,000","55,000,000","663,000,000","3,962,000,000","3,962,000,000","8,398,000,000","5,090,000,000","3,962,000,000","3,551,000,000","-1,002,000,000","7,077,000,000","3,551,000,000","3,115,000,000","5,220,280,000","5,220,280,000","259,000,000","259,000,000","454,000,000","88,000,000","88,000,000","16,000,000","16,000,000","-145,000,000","-145,000,000","-192,000,000","-209,000,000","-286,000,000","-286,000,000","6,000,000","-92,000,000","15,000,000","-107,000,000",0,"-172,000,000","-10,000,000","956,000,000","-209,000,000","15,000,000","-107,000,000","50,000,000"
12/31/1992,10.46875,11.03125,10.0,10.59375,5.059099,111539200,"54,721,035,625","56,972,835,625",33.77,4.299,14.073,17.562,86.809,"3,244,100,000","3,244,100,000","1,190,900,000","2,053,200,000","1,469,900,000","1,396,900,000","583,300,000","12,600,000","552,700,000","173,600,000","159,700,000","159,700,000","159,700,000","379,100,000","159,700,000",0.03,0.025,"5,296,290,727","5,637,181,664","583,300,000","2,660,800,000","379,100,000","370,457,590.01","583,300,000","656,300,000","1,190,900,000","73,000,000","379,100,000","643,700,000",0.314,"3,957,590.01","11,051,900,000","4,247,700,000","955,600,000","955,600,000","1,085,600,000","1,018,600,000","6,804,200,000","3,526,300,000","5,242,900,000","-1,716,600,000","383,300,000","383,300,000","2,894,600,000","7,163,500,000","5,303,200,000","2,253,000,000","2,253,000,000","2,253,000,000","2,087,300,000","2,087,300,000","1,860,300,000","1,120,100,000","1,120,100,000","81,600,000","81,600,000","658,600,000","3,888,400,000","3,888,400,000","8,165,000,000","5,008,500,000","3,888,400,000","3,505,100,000","-1,055,500,000","7,095,800,000","3,505,100,000","3,207,400,000","5,227,084,000","5,227,084,000","781,000,000","781,000,000","379,100,000","73,000,000","73,000,000","-80,200,000","-80,200,000","-719,900,000","-719,900,000","-379,500,000","-339,700,000","93,900,000","93,900,000","791,100,000","-328,700,000","71,800,000","-400,500,000",0,"155,000,000","-40,500,000",0,"-339,700,000","71,800,000","-400,500,000","441,300,000"
9/30/1992,10.125,10.40625,9.125,10.15625,4.833506,167705600,"53,144,910,000","54,744,710,000",29.348,4.315,11.564,15.608,63.657,"3,507,500,000","3,507,500,000","1,296,300,000","2,211,200,000","1,440,200,000","1,351,200,000","771,000,000","58,900,000","788,000,000","247,400,000","540,600,000","540,600,000","540,600,000","540,600,000","540,600,000",0.105,0.105,"5,148,571,429","5,148,571,429","771,000,000","2,736,500,000","540,600,000","500,192,208.12","771,000,000","860,000,000","1,296,300,000","89,000,000","540,600,000","801,100,000",0.314,"18,492,208.12","10,727,300,000","4,238,100,000","841,200,000","841,200,000","1,189,200,000","1,051,900,000","6,489,200,000","3,392,200,000","5,159,400,000","-1,767,200,000","397,600,000","397,600,000","2,699,400,000","6,131,400,000","4,366,600,000","2,232,200,000","2,232,200,000","2,232,200,000","1,439,100,000","1,439,100,000","1,764,800,000","1,001,900,000","1,001,900,000","248,600,000","248,600,000","514,300,000","4,595,900,000","4,595,900,000","8,377,200,000","5,597,800,000","4,595,900,000","4,198,300,000","-128,500,000","7,036,900,000","4,198,300,000","2,441,000,000","5,248,880,000","5,248,880,000","852,000,000","852,000,000","540,600,000","89,000,000","89,000,000","25,900,000","25,900,000","-399,000,000","-399,000,000","-335,500,000","-341,500,000","-611,300,000","-611,300,000","-290,100,000","-136,800,000","18,100,000","-154,900,000",0,"-158,300,000","12,400,000",0,"-341,500,000","18,100,000","-154,900,000","510,500,000"
6/30/1992,10.0,10.84375,9.9375,10.46875,4.96624,133098800,"52,591,760,000","54,227,060,000",29.851,4.301,12.115,15.274,58.751,"3,550,400,000","3,550,400,000","1,287,100,000","2,263,300,000","1,426,800,000","1,340,300,000","836,500,000","54,600,000","846,900,000","265,900,000","581,000,000","581,000,000","581,000,000","581,000,000","581,000,000",0.11,0.11,"5,281,818,182","5,281,818,182","836,500,000","2,713,900,000","581,000,000","543,542,685.09","836,500,000","923,000,000","1,287,100,000","86,500,000","581,000,000","868,400,000",0.314,"17,142,685.09","10,881,500,000","4,704,200,000","987,000,000","987,000,000","1,435,900,000","1,091,100,000","6,177,300,000","3,143,700,000","4,845,000,000","-1,701,300,000","385,600,000","385,600,000","2,648,000,000","6,540,600,000","4,840,200,000","2,332,400,000","2,332,400,000","2,332,400,000","1,662,700,000","1,662,700,000","1,700,400,000","959,600,000","959,600,000","223,400,000","223,400,000","517,400,000","4,340,900,000","4,340,900,000","8,019,600,000","5,300,500,000","4,340,900,000","3,955,300,000","-136,000,000","6,963,200,000","3,955,300,000","2,622,300,000","5,259,176,000","5,259,176,000","530,400,000","530,400,000","581,000,000","86,500,000","86,500,000","-600,000","-600,000","-288,700,000","-288,700,000","-407,900,000","-220,100,000","-193,500,000","-193,500,000","241,200,000","-249,500,000","8,700,000","-258,200,000",0,"48,200,000","18,000,000",0,"-220,100,000","8,700,000","-258,200,000","310,300,000"
3/31/1992,10.21875,10.546875,9.890625,10.375,4.905971,154700800,"53,960,559,000","55,390,659,000",32.44,4.595,13.15,19.983,84.851,"2,771,900,000","2,771,900,000","958,100,000","1,813,800,000","1,234,400,000","1,161,000,000","579,400,000","21,300,000","558,500,000","175,400,000","383,100,000","383,100,000","383,100,000","383,100,000","383,100,000",0.075,0.075,"5,108,000,000","5,108,000,000","579,400,000","2,192,500,000","383,100,000","368,489,382.27","579,400,000","652,800,000","958,100,000","73,400,000","383,100,000","631,500,000",0.314,"6,689,382.27","10,064,400,000","4,290,700,000","920,800,000","920,800,000","1,092,500,000","1,107,600,000","5,773,700,000","2,929,700,000","4,543,100,000","-1,613,400,000","372,200,000","372,200,000","2,471,800,000","5,960,900,000","4,261,000,000","1,951,000,000","1,951,000,000","1,951,000,000","1,385,700,000","1,385,700,000","1,699,900,000","965,200,000","965,200,000","224,400,000","224,400,000","510,300,000","4,103,500,000","4,103,500,000","7,623,000,000","5,068,700,000","4,103,500,000","3,731,300,000","29,700,000","6,454,400,000","3,731,300,000","2,350,900,000","5,280,544,000","5,280,544,000","69,000,000","69,000,000","383,100,000","73,400,000","73,400,000","28,300,000","28,300,000","48,100,000","48,100,000","86,700,000","-182,000,000","-206,500,000","-206,500,000","206,600,000","-413,200,000","32,700,000","-445,900,000",0,"-89,400,000","-48,000,000","1,058,300,000","-182,000,000","32,700,000","-445,900,000","-113,000,000"
12/31/1991,10.03125,10.421875,8.890625,9.6875,4.564611,229328000,"53,324,520,000","54,553,820,000",33.438,4.674,12.049,18.949,108.435,"2,879,000,000","2,879,000,000","1,175,300,000","1,703,700,000","1,216,600,000","1,200,600,000","487,100,000","103,400,000","547,100,000","188,700,000","358,400,000","358,400,000","358,400,000","358,400,000","358,400,000",0.065,0.06,"5,474,364,754","5,827,916,667","487,100,000","2,391,900,000","358,400,000","290,663,644.67","487,100,000","503,100,000","1,175,300,000","16,000,000","358,400,000","399,700,000",0.345,"35,663,644.67","10,222,400,000","4,144,200,000","1,058,300,000","1,058,300,000","969,600,000","987,800,000","6,078,200,000","2,889,900,000","4,444,700,000","-1,554,800,000","303,700,000","303,700,000","2,884,600,000","5,796,600,000","4,117,600,000","1,914,400,000","1,914,400,000","1,914,400,000","1,302,300,000","1,302,300,000","1,679,000,000","985,300,000","985,300,000","200,000,000","200,000,000","493,700,000","4,425,800,000","4,425,800,000","7,425,500,000","5,411,100,000","4,425,800,000","4,122,100,000","26,600,000","6,713,400,000","4,122,100,000","2,287,600,000","5,315,840,000","5,315,840,000","581,100,000","581,100,000","358,400,000","16,000,000","16,000,000","-40,500,000","-40,500,000","-329,700,000","-329,700,000","-221,400,000","-214,500,000","-384,600,000","-384,600,000","14,500,000","-154,900,000","11,500,000","-166,400,000",0,"-133,200,000","36,800,000",0,"-214,500,000","11,500,000","-166,400,000","366,600,000"
9/30/1991,8.109375,8.390625,7.796875,8.328125,3.910397,119888800,"42,901,336,500","43,978,236,500",27.802,3.846,10.162,13.864,61.005,"3,172,100,000","3,172,100,000","1,231,100,000","1,941,000,000","1,296,300,000","1,220,200,000","644,700,000","60,900,000","665,200,000","208,900,000","456,300,000","456,300,000","456,300,000","456,300,000","456,300,000",0.09,0.09,"5,070,000,000","5,070,000,000","644,700,000","2,527,400,000","456,300,000","414,525,090.20","644,700,000","720,900,000","1,231,000,000","76,200,000","456,300,000","660,000,000",0.314,"19,125,090.20","9,778,800,000","4,180,400,000","1,154,700,000","1,154,700,000","1,018,400,000","1,014,200,000","5,598,400,000","2,623,000,000","4,210,700,000","-1,587,700,000","287,600,000","287,600,000","2,687,800,000","5,557,100,000","3,855,000,000","1,859,400,000","1,859,400,000","1,859,400,000","1,195,000,000","1,195,000,000","1,702,100,000","1,036,600,000","1,036,600,000","219,600,000","219,600,000","445,900,000","4,221,700,000","4,221,700,000","7,226,400,000","5,258,300,000","4,221,700,000","3,934,100,000","325,400,000","6,453,300,000","3,934,100,000","2,231,600,000","5,321,096,000","5,321,096,000","790,000,000","790,000,000","456,300,000","76,200,000","76,200,000","-10,800,000","-10,800,000","-224,500,000","-224,500,000","-195,700,000","-207,300,000","-346,600,000","-346,600,000","-81,100,000","-105,400,000","9,800,000","-115,200,000",0,"218,900,000","27,300,000",0,"-207,300,000","9,800,000","-115,200,000","582,700,000"
6/30/1991,6.8125,7.53125,6.8125,7.515625,3.51589,119534400,"36,319,917,250","37,743,217,250",26.716,3.56,9.537,12.418,49.35,"3,039,500,000","3,039,500,000","1,114,200,000","1,925,300,000","1,232,100,000","1,160,500,000","693,200,000","63,900,000","703,200,000","220,800,000","482,400,000","482,400,000","482,400,000","482,400,000","482,400,000",0.09,0.09,"5,360,000,000","5,360,000,000","693,200,000","2,346,300,000","482,400,000","438,564,163.82","693,200,000","764,800,000","1,114,300,000","71,500,000","482,400,000","700,900,000",0.314,"20,064,163.82","9,237,500,000","3,910,300,000","908,400,000","908,400,000","1,115,200,000","1,078,300,000","5,327,200,000","2,462,000,000","3,957,500,000","-1,495,500,000","278,000,000","278,000,000","2,587,200,000","5,282,900,000","3,879,600,000","1,670,300,000","1,670,300,000","1,670,300,000","1,526,800,000","1,526,800,000","1,403,300,000","760,300,000","760,300,000","243,300,000","243,300,000","399,700,000","3,954,600,000","3,954,600,000","6,930,000,000","4,714,900,000","3,954,600,000","3,676,600,000","30,700,000","6,241,700,000","3,676,600,000","2,287,100,000","5,331,364,000","5,331,364,000","621,500,000","621,500,000","482,400,000","71,500,000","71,500,000","2,200,000","2,200,000","-308,200,000","-308,200,000","-185,000,000","-203,700,000","-88,600,000","-88,600,000","174,600,000","-103,000,000","8,200,000","-111,200,000",0,"224,700,000","-33,600,000",0,"-203,700,000","8,200,000","-111,200,000","417,800,000"
3/31/1991,6.78125,7.09375,6.421875,6.59375,3.071136,168044800,"36,180,599,875","37,362,799,875",27.125,3.614,9.586,15.06,63.145,"2,481,000,000","2,481,000,000","866,400,000","1,614,600,000","1,120,600,000","1,022,900,000","494,000,000","28,500,000","467,800,000","146,900,000","320,400,000","320,900,000","320,900,000","320,900,000","320,400,000",0.06,0.06,"5,340,000,000","5,340,000,000","494,000,000","1,987,000,000","320,900,000","301,349,657.97","494,000,000","591,700,000","866,400,000","97,700,000","320,900,000","563,200,000",0.314,"8,949,657.97","8,730,800,000","3,555,800,000","717,400,000","717,400,000","971,700,000","1,058,200,000","5,175,000,000","2,391,400,000","3,856,200,000","-1,464,800,000","290,000,000","290,000,000","2,493,600,000","4,922,600,000","3,516,500,000","1,521,500,000","1,521,500,000","1,521,500,000","1,372,000,000","1,372,000,000","1,406,100,000","768,700,000","768,700,000","244,700,000","244,700,000","392,700,000","3,808,200,000","3,808,200,000","6,607,700,000","4,576,900,000","3,808,200,000","3,518,200,000","39,300,000","5,948,900,000","3,518,200,000","2,140,700,000","5,335,388,000","5,335,388,000","91,800,000","91,800,000","320,900,000","97,700,000","97,700,000","-17,000,000","-17,000,000","-262,300,000","-262,300,000","-145,600,000","-166,200,000","-511,700,000","-511,700,000","-364,800,000","-71,400,000","9,900,000","-81,300,000",0,"-682,200,000","-30,000,000","1,429,600,000","-166,200,000","9,900,000","-81,300,000","-74,400,000"
12/31/1990,5.796875,6.140625,5.328125,6.09375,2.825217,191629600,"31,073,113,500","32,255,313,500",23.25,3.097,8.233,12.619,65.268,"2,556,100,000","2,556,100,000","1,002,600,000","1,553,500,000","1,132,000,000","1,059,300,000","421,500,000","59,600,000","429,000,000","134,700,000","290,600,000","294,300,000","294,300,000","294,300,000","290,600,000",0.055,0.05,"5,294,872,549","5,722,700,000","421,500,000","2,134,600,000","294,300,000","253,413,566.43","421,500,000","494,200,000","1,002,600,000","72,700,000","294,300,000","434,600,000",0.314,"18,713,566.43","9,278,200,000","4,142,800,000","1,429,600,000","1,429,600,000","951,700,000","982,300,000","5,135,400,000","2,385,600,000","3,785,800,000","-1,400,200,000","275,100,000","275,100,000","2,474,700,000","5,429,000,000","4,296,500,000","1,576,400,000","1,576,400,000","1,576,400,000","2,000,900,000","2,000,900,000","1,132,500,000","535,900,000","535,900,000","264,600,000","264,600,000","332,000,000","3,849,200,000","3,849,200,000","6,447,600,000","4,385,100,000","3,774,200,000","3,574,100,000","-153,700,000","6,311,000,000","3,499,100,000","2,536,800,000","5,345,912,000","5,345,912,000","398,100,000","398,100,000","294,300,000","72,700,000","72,700,000","-11,100,000","-11,100,000","-240,200,000","-240,200,000","-211,100,000","-219,100,000","45,400,000","45,400,000","533,500,000","-216,400,000","12,400,000","-228,800,000",0,"203,300,000","2,900,000",0,"-219,100,000","12,400,000","-228,800,000","179,000,000"
9/30/1990,4.984375,5.765625,4.96875,5.609375,2.58928,190723200,"26,368,896,500","26,186,196,500",17.026,2.274,7.983,9.376,45.764,"2,792,800,000","2,792,800,000","1,110,200,000","1,682,600,000","1,170,100,000","1,113,000,000","512,500,000","115,500,000","574,600,000","180,400,000","389,400,000","394,200,000","394,200,000","394,200,000","389,400,000",0.075,0.075,"5,192,000,000","5,192,000,000","512,500,000","2,280,300,000","394,200,000","314,962,095.37","512,500,000","572,200,000","1,107,600,000","59,700,000","394,200,000","456,700,000",0.314,"36,262,095.37","8,904,200,000","3,933,700,000","1,223,400,000","1,223,400,000","1,024,500,000","920,200,000","4,970,500,000","2,216,300,000","3,573,100,000","-1,356,800,000","273,200,000","273,200,000","2,481,000,000","4,969,100,000","3,763,100,000","1,715,800,000","1,715,800,000","1,715,800,000","12,300,000","12,300,000","1,206,000,000","587,700,000","587,700,000","271,900,000","271,900,000","346,400,000","3,935,100,000","3,935,100,000","6,290,300,000","4,522,800,000","3,635,100,000","3,661,900,000","170,600,000","4,235,100,000","3,361,900,000","600,000,000","5,340,536,000","5,340,536,000","707,600,000","707,600,000","394,200,000","59,700,000","59,700,000","-19,100,000","-19,100,000","-127,100,000","-127,100,000","-130,900,000","-134,500,000","-435,700,000","-435,700,000","-296,400,000","-3,200,000","-4,600,000","1,400,000",0,"144,800,000","45,200,000",0,"-134,500,000","-4,600,000","1,400,000","573,100,000"
